Time (s);Gyroscope X (deg/s);Gyroscope Y (deg/s);Gyroscope Z (deg/s);Accelerometer X (g);Accelerometer Y (g);Accelerometer Z (g);Magnetometer X (uT);Magnetometer Y (uT);Magnetometer Z (uT);Barometer (hPa)
4,238561153;-0,1577016;-0,7362441;-0,415315;-0,9056916;0,3898183;-0,1414433;45,6552;6,912838;8,530352;1006,249
4,258816719;-0,09580953;-0,5581449;-1,087966;-0,902935;0,4241672;-0,1522475;45,6552;6,912838;8,530352;1006,249
4,279072762;-0,03391751;-0,1425802;-2,616718;-0,8842353;0,4362978;-0,1320932;45,6552;6,912838;8,530352;1006,255
4,299328327;0,9563549;0,2136182;-4,573522;-0,8807713;0,4430336;-0,1658069;45,27793;6,915445;8,158595;1006,255
4,31958437;2,627439;-0,5581449;-6,958375;-0,8841205;0,4623494;-0,1998167;45,27793;6,915445;8,158595;1006,255
4,339835644;4,298524;-1,270542;-10,13818;-0,890929;0,4773497;-0,1996092;45,28775;6,917059;8,538203;1006,255
4,360091686;5,288796;-1,448641;-12,58418;-0,899552;0,4323947;-0,1531729;45,28775;6,917059;8,538203;1006,255
4,377815724;5,226904;-0,5581449;-13,92949;-0,9326284;0,3763298;-0,08151583;45,28775;6,917059;8,538203;1006,255
4,398071289;4,050956;1,935244;-13,25683;-0,94497;0,3458618;-0,05997178;45,28828;7,960158;8,530625;1006,257
4,418326855;2,813115;4,072434;-12,09498;-0,9615391;0,3390743;-0,06467738;45,28828;7,960158;8,530625;1006,257
4,438582897;0,5231107;6,328357;-10,50508;-0,9560928;0,3095154;-0,09729394;45,28847;8,32831;8,527951;1006,257
4,458838463;-3,128519;7,396952;-7,997927;-0,9318915;0,257634;-0,1857371;45,28847;8,32831;8,527951;1006,257
4,479094505;-7,646636;6,328357;-4,206621;-0,8480167;0,2077043;-0,2800959;45,28847;8,32831;8,527951;1006,257
4,499350071;-12,96935;4,250533;-0,6599154;-0,7705331;0,2429947;-0,3365058;45,3003;9,0665;8,965479;1006,257
4,519605637;-14,94989;2,350809;-1,271416;-0,7191476;0,2287304;-0,5420154;45,3003;9,0665;8,965479;1006,262
4,539857865;-16,74476;-3,288999;-0,7210655;-0,7923352;0,2426585;-0,6066626;44,94249;8,704183;9,355614;1006,262
4,56011343;-13,03124;-9,878669;-2,616718;-0,9386039;0,4711355;-0,5196701;44,94249;8,704183;9,355614;1006,262
4,57783699;-7,1515;-15,75594;-6,224574;-1,023383;0,4901913;-0,3431638;44,94249;8,704183;9,355614;1006,262
4,598093033;1,142031;-22,70181;-9,282079;-1,113046;0,4586218;-0,4070837;45,28847;8,32831;8,527951;1006,262
4,618348599;8,44529;-29,52895;-11,97268;-0,9269621;0,3963977;0,1027176;45,28847;8,32831;8,527951;1006,262
4,638604164;6,712313;-29,76641;-8,915178;-0,9906511;0,2087222;0,20532;45,2677;9,367912;7,697888;1006,262
4,658860207;3,308252;-22,70181;-3,228219;-0,9356282;0,1186865;0,1716324;45,2677;9,367912;7,697888;1006,262
4,679115772;-0,9004058;-12,60952;1,663788;-0,8796684;0,2870989;0,1499087;45,61387;9,360192;6,867552;1006,264
4,699371815;-0,5290537;-1,270542;1,235738;-0,8008201;0,3689391;0,1671641;45,61387;9,360192;6,867552;1006,264
4,719627381;2,070411;10,18717;-2,739018;-0,7723034;0,4740574;0,2401071;45,61387;9,360192;6,867552;1006,267
4,739879131;7,083665;21,28869;-7,753326;-0,8019371;0,4605415;0,2783742;46,27771;9,350838;6,473549;1006,267
4,760135174;11,84935;32,09338;-10,81083;-0,876424;0,3506782;0,2979311;46,27771;9,350838;6,473549;1006,267
4,777858734;9,930697;34,23056;-10,32163;-0,931313;0,2986242;0,4913115;45,94156;9,728325;7,68082;1006,267
4,7981143;2,441763;23,12905;-7,508726;-1,087215;0,2352346;-0,6484314;45,94156;9,728325;7,68082;1006,265
4,818370342;-0,6528377;14,93649;0,7465367;-1,077123;0,01094955;-0,8269647;45,94156;9,728325;7,68082;1006,265
4,838625908;0,08986653;6,209624;5,210494;-0,921731;0,3613188;-0,8895469;45,96322;10,46813;8,497955;1006,263
4,858881951;7,455017;-1,923572;2,64219;-0,7397528;0,4595185;-0,5845359;45,96322;10,46813;8,497955;1006,263
4,879137516;15,50098;2,469542;31,13813;-0,489728;0,09263331;-0,3027607;45,65682;10,10349;8,507173;1006,266
4,899393082;10,6734;-8,86944;63,18078;-0,3518129;0,05279718;-0,07275328;45,65682;10,10349;8,507173;1006,266
4,919649124;-0,7766218;-2,695335;21,23182;-1,491042;1,078262;-0,1425242;45,65682;10,10349;8,507173;1006,264
4,939901352;-8,017988;-4,535694;-1,271416;-1,200903;0,4485178;0,06849454;45,28918;9,739562;8,517699;1006,264
4,960156441;-11,85529;-0,4394122;0,3184861;-1,012894;0,4763784;-0,1636252;45,28918;9,739562;8,517699;1006,262
4,977880478;-3,190411;-3,76393;-1,638317;-0,9877218;0,408716;-0,09606314;45,95212;7,950803;8,136622;1006,262
4,998136044;1,822843;-4,654427;-3,65627;-0,9230278;0,4722001;-0,04604977;45,95212;7,950803;8,136622;1006,261
5,018392086;3,060683;-1,62674;-3,289369;-0,9189308;0,238066;0,0361367;45,95212;7,950803;8,136622;1006,261
5,038647652;-0,7766218;1,99461;0,6242366;-0,9401411;0,2224432;-0,06933111;45,65573;7,955936;8,522774;1006,265
5,058903217;-5,418523;4,903563;4,904743;-0,9209065;0,2707829;-0,1216327;45,65573;7,955936;8,522774;1006,265
5,07915926;-5,294739;4,666098;5,821994;-0,9010831;0,3950243;-0,2397667;45,65592;8,324089;8,5201;1006,263
5,099415302;-1,086082;1,697778;3,19254;-0,8730221;0,4670435;-0,3232759;45,65592;8,324089;8,5201;1006,263
5,119670391;3,060683;-1,982939;0,1350358;-0,864369;0,4167028;-0,3334616;45,65592;8,324089;8,5201;1006,263
5,139922619;2,565547;-3,051533;-0,1095646;-0,8779268;0,2934271;-0,2192409;45,65573;7,955936;8,522774;1006,263
5,160178185;-0,7147297;-2,695335;2,76449;-0,9283487;0,2378058;-0,1753504;45,65573;7,955936;8,522774;1006,26
5,177902222;-3,623655;-1,567374;5,699694;-0,9431999;0,289655;-0,1164066;45,277;8,326427;8,085074;1006,26
5,198157787;-4,242575;-0,5581449;6,983846;-0,945586;0,3888764;-0,1072917;45,277;8,326427;8,085074;1006,258
5,218413353;-2,138246;-0,02384736;6,188895;-0,9206983;0,4222926;-0,096168;45,277;8,326427;8,085074;1006,258
5,238669396;0,7706788;0,1542518;4,782443;-0,9023737;0,4029269;-0,1081042;45,64572;7,58617;8,145841;1006,258
5,258925438;1,080139;0,926015;4,170942;-0,8905636;0,3699873;-0,1369628;45,64572;7,58617;8,145841;1006,258
5,279180527;0,2136506;1,757145;4,048642;-0,8915138;0,3786533;-0,1739861;45,94065;7,94892;7,693746;1006,26
5,299436569;-0,7766218;2,113343;3,375991;-0,8831905;0,4216904;-0,2054955;45,94065;7,94892;7,693746;1006,26
5,319692612;-0,09580953;1,044748;1,419188;-0,8774965;0,4570107;-0,2143942;45,94065;7,94892;7,693746;1006,26
5,339944363;3,308252;-0,1425802;-0,9045157;-0,8313119;0,4194792;-0,448977;45,64553;7,218017;8,148515;1006,26
5,360199928;0,8325708;-0,9737096;-1,577167;-0,8683665;0,4098115;-0,02887705;45,64553;7,218017;8,148515;1006,259
5,377923966;2,070411;-0,854977;0,1350358;-0,9446147;0,2629915;-0,1537441;45,96157;7,216114;8,52158;1006,259
5,398179531;1,884735;-1,745473;2,336439;-0,962045;0,2369024;-0,1113819;45,96157;7,216114;8,52158;1006,259
5,418435574;-0,3433776;-0,08321376;6,678095;-0,9723285;0,2935649;-0,07557754;45,96157;7,216114;8,52158;1006,259
5,438690662;-0,03391751;0,6885494;8,329148;-0,9175773;0,3293401;-0,1240309;45,28809;7,592006;8,5333;1006,259
5,458946705;-1,271758;2,766373;8,818349;-0,8641887;0,4270749;-0,1613068;45,28809;7,592006;8,5333;1006,259
5,479202747;0,7706788;1,935244;6,127745;-0,8339211;0,4565296;-0,225945;45,64553;7,218017;8,148515;1006,257
5,49945879;1,327707;0,5698166;3,00909;-0,8438922;0,4734879;-0,2064076;45,64553;7,218017;8,148515;1006,257
5,519713879;2,627439;-0,261313;0,8076869;-0,8791452;0,4381157;-0,2309343;45,64553;7,218017;8,148515;1006,26
5,539966107;2,008519;-1,686106;-1,149116;-0,8905022;0,4845087;-0,2824477;45,64538;6,911223;8,150743;1006,26
5,560221672;0,5850027;-2,27977;-2,372118;-0,8795398;0,3965965;-0,1474425;45,64538;6,911223;8,150743;1006,26
5,577945709;0,02797451;-1,923572;-2,433268;-0,8823745;0,3632078;-0,1428944;45,64519;6,54307;8,153418;1006,26
5,598200798;-0,1577016;-1,448641;-1,638317;-0,9073035;0,3448389;-0,1172521;45,64519;6,54307;8,153418;1006,258
5,618456841;0,4612187;-1,151809;-0,9045157;-0,9162959;0,3941782;-0,1345441;45,64519;6,54307;8,153418;1006,258
5,638712883;0,2136506;-0,3206794;-1,210266;-0,8980334;0,4348688;-0,1088255;45,9616;7,277472;8,521134;1006,256
5,658968926;0,9563549;0,4510838;-2,555568;-0,8836415;0,3946854;-0,1257278;45,9616;7,277472;8,521134;1006,256
5,679224014;0,8944628;0,8072822;-3,350519;-0,896224;0,4328728;-0,1589875;45,94995;6,907436;8,080932;1006,259
5,699480057;1,327707;1,044748;-4,390071;-0,8940551;0,3980009;-0,181978;45,94995;6,907436;8,080932;1006,259
5,719736099;1,080139;0,8072822;-4,695822;-0,8883547;0,3723389;-0,1938373;45,26646;6,913562;7,715718;1006,259
5,73998785;-0,09580953;0,5698166;-4,328921;-0,8971559;0,3607141;-0,1991508;45,26646;6,913562;7,715718;1006,259
5,760243416;-1,086082;0,8072822;-4,084321;-0,8981062;0,3853994;-0,196026;45,26646;6,913562;7,715718;1006,254
5,777966976;-1,33365;0,4510838;-4,390071;-0,8876581;0,3888156;-0,175863;45,64557;7,279376;8,148069;1006,254
5,798223019;-1,395542;0,3917174;-5,429623;-0,8835973;0,4149698;-0,1602468;45,64557;7,279376;8,148069;1006,254
5,818479061;-0,8385138;0,6885494;-6,469174;-0,8999117;0,3811038;-0,1459209;45,64557;7,279376;8,148069;1006,259
5,83873415;-1,147974;0,7479158;-6,346874;-0,9189677;0,3520461;-0,156585;45,64408;7,585901;8,082572;1006,26
5,858990193;-1,147974;0,9853814;-5,246172;-0,9195977;0,3137964;-0,1704189;45,64408;7,585901;8,082572;1006,26
5,879246235;-1,457434;0,9853814;-4,145471;-0,9038339;0,3466878;-0,1900494;45,95193;7,582652;8,139297;1006,259
5,899502277;-1,02419;0,332351;-4,634672;-0,8778881;0,3989409;-0,2100948;45,95193;7,582652;8,139297;1006,259
5,919757366;-0,4052696;-0,3206794;-6,408024;-0,8832463;0,4052292;-0,2109452;46,32921;7,580044;8,511054;1006,259
5,940009117;1,203923;-1,151809;-7,875627;-0,9052169;0,3926737;-0,181426;46,32921;7,580044;8,511054;1006,259
5,96026516;2,317979;-1,982939;-7,753326;-0,9162218;0,3196509;-0,1328082;46,32921;7,580044;8,511054;1006,261
5,977989197;0,5850027;-0,6175113;-5,979974;-0,9229923;0,3007755;-0,1314611;45,27846;7,958543;8,151017;1006,261
5,998244286;-0,7766218;0,5104502;-4,328921;-0,9303585;0,3060888;-0,1376007;45,27846;7,958543;8,151017;1006,261
6,018500328;-1,581218;1,697778;-3,167069;-0,9202866;0,3447517;-0,185073;44,92101;8,332533;8,535803;1006,261
6,038756371;-0,6528377;1,400946;-3,65627;-0,9157792;0,3606908;-0,212449;44,92101;8,332533;8,535803;1006,261
6,059012413;0,5231107;0,1542518;-4,267771;-0,9101452;0,3664817;-0,2278794;44,92101;8,332533;8,535803;1006,258
6,079267502;0,7087868;-0,6175113;-4,451221;-0,8981251;0,3268346;-0,2008925;45,9525;8,687109;8,131273;1006,258
6,099523544;-0,03391751;-0,7362441;-3,71742;-0,9079717;0,3152497;-0,1729387;45,9525;8,687109;8,131273;1006,254
6,119779587;-1,209866;-0,261313;-2,433268;-0,9188212;0,3060814;-0,1473623;45,64647;9,058779;8,135142;1006,254
6,140031338;-1,33365;0,1542518;-1,516017;-0,9159608;0,3365686;-0,150009;45,64647;9,058779;8,135142;1006,254
6,157754421;-1,086082;-0,08321376;-1,393717;-0,9226322;0,3558907;-0,1777181;45,64647;9,058779;8,135142;1006,254
6,178010464;-0,09580953;-0,3800458;-1,577167;-0,9140201;0,3544292;-0,1884258;45,64628;8,690626;8,137816;1006,253
6,198266506;0,02797451;-0,4987786;-1,821767;-0,9080577;0,3394408;-0,1785029;45,64628;8,690626;8,137816;1006,253
6,218522549;-0,6528377;-0,1425802;-1,149116;-0,9111647;0,3385004;-0,154862;45,96213;8,32057;8,513556;1006,253
6,23883152;-0,5290537;0,1542518;-1,149116;-0,9184765;0,342851;-0,1566732;45,96213;8,32057;8,513556;1006,253
6,259087563;-0,03391751;0,2136182;-1,271416;-0,9160277;0,3588256;-0,154145;45,96213;8,32057;8,513556;1006,257
6,279342651;0,7087868;0,2136182;-1,882917;-0,9093997;0,3665551;-0,1676405;45,95284;9,362055;8,12637;1006,257
6,299598694;0,2755426;5,972158;1,052287;-0,9943121;-0,05459586;0,1692426;45,95284;9,362055;8,12637;1006,255
6,319854736;-4,242575;6,44709;-0,2930149;-1,034158;0,2786745;-0,3623111;45,96232;8,688723;8,510881;1006,255
6,340106487;-4,304467;1,579045;-0,1095646;-0,8611774;0,3712361;-0,3136633;45,96232;8,688723;8,510881;1006,253
6,357830048;0,3374346;-0,02384736;-0,5987653;-0,8877114;0,2533405;-0,1486499;45,96232;8,688723;8,510881;1006,253
6,37808609;2,008519;-0,6768777;-1,149116;-0,9010047;0,429443;-0,1922237;45,95268;9,055262;8,128599;1006,252
6,398341656;2,194195;-1,864206;-2,066368;-0,9013417;0,3554544;-0,1451735;45,95268;9,055262;8,128599;1006,252
6,418597698;2,008519;-1,270542;-1,944067;-0,9084554;0,337561;-0,1322467;45,27917;9,369795;8,140765;1006,253
6,438853264;0,5850027;-0,3206794;-1,271416;-0,9369611;0,3056217;-0,1216301;45,27917;9,369795;8,140765;1006,253
6,45910883;0,8325708;0,2136182;-0,354165;-0,9121708;0,3322523;-0,1187601;45,27917;9,369795;8,140765;1006,253
6,479364872;2,008519;0,629183;-0,354165;-0,9219701;0,3757995;-0,1230828;45,65611;8,692242;8,517425;1006,253
6,499620915;1,637167;0,9853814;-1,026816;-0,9277153;0,3505903;-0,1569875;45,65611;8,692242;8,517425;1006,251
6,519876003;0,4612187;1,400946;-0,2930149;-0,8971803;0,3113446;-0,2039342;45,27902;9,063002;8,142994;1006,251
6,540128231;0,1517586;1,104114;0,01273562;-0,901432;0,3311984;-0,1931065;45,27902;9,063002;8,142994;1006,248
6,557851792;-2,323922;1,400946;-0,1095646;-0,9370629;0,3307315;-0,1676712;45,27902;9,063002;8,142994;1006,248
6,578107834;-1,890678;0,5104502;-1,332566;-0,8867741;0,4197351;-0,2204162;45,635;9,056896;7,692266;1006,244
6,5983634;0,08986653;-0,9143433;-4,328921;-0,8890291;0,4391109;-0,2052763;45,635;9,056896;7,692266;1006,244
6,618618965;0,8944628;-0,9737096;-6,897225;-0,9082219;0,410619;-0,1484582;45,9525;8,687109;8,131273;1006,243
6,638875008;0,2755426;-0,5581449;-7,569876;-0,9334119;0,3153174;-0,1090489;45,9525;8,687109;8,131273;1006,243
6,65913105;-1,02419;0,6885494;-5,918824;-0,9340627;0,2475899;-0,08700117;45,9525;8,687109;8,131273;1006,245
6,679387093;-3,376087;2,528908;-3,228219;-0,9429854;0,2441333;-0,1409185;45,65644;9,367188;8,512522;1006,245
6,699642182;-4,552035;2,885106;-0,7822156;-0,9263206;0,2992341;-0,2042171;45,65644;9,367188;8,512522;1006,243
6,719898224;-3,499871;1,638412;-0,6599154;-0,9168233;0,3267563;-0,2594955;45,64662;9,365574;8,132914;1006,243
6,740149975;-0,6528377;-0,4987786;-1,087966;-0,8869507;0,3499754;-0,2779168;45,64662;9,365574;8,132914;1006,243
6,757874012;1,265815;-2,27977;-1,821767;-0,8880941;0,3238702;-0,254042;45,64662;9,365574;8,132914;1006,243
6,778129101;0,02797451;-2,45787;-0,7210655;-0,9161384;0,2639525;-0,1684959;45,97412;9,365553;8,948855;1006,242
6,798385143;-0,4052696;-1,389274;1,847239;-0,9764401;0,1822233;-0,1001562;45,97412;9,365553;8,948855;1006,242
6,818641186;-4,056899;-0,3206794;6,066595;-0,9605271;0,2649804;-0,1048788;45,28918;9,739562;8,517699;1006,24
6,838897228;-3,437979;0,8666486;6,739245;-0,9507011;0,3831365;-0,04993505;45,28918;9,739562;8,517699;1006,24
6,859152317;-1,457434;2,053977;3,498291;-0,8913396;0,5229473;-0,1124386;45,28918;9,739562;8,517699;1006,238
6,879408359;1,760951;2,588274;-1,210266;-0,8835733;0,4509857;-0,3917488;45,27936;9,737947;8,138091;1006,238
6,899664402;1,142031;0,6885494;-3,228219;-0,8616144;0,3279197;-0,1159606;45,27936;9,737947;8,138091;1006,237
6,919919968;2,070411;-0,6175113;-1,944067;-0,9620581;0,2807062;-0,3061836;45,28884;9,064615;8,522602;1006,237
6,940171242;3,060683;-3,76393;1,174587;-0,9815731;0,208187;-0,2386744;45,28884;9,064615;8,522602;1006,237
6,957895279;1,265815;-2,932801;4,598992;-0,9841192;0,2239003;-0,05101957;45,28884;9,064615;8,522602;1006,237
6,978151321;-0,6528377;-0,7956105;8,390298;-0,9160472;0,2379688;-0,0448655;45,27902;9,063002;8,142994;1006,232
6,998407364;-1,828786;1,697778;8,451448;-0,8671424;0,4247452;-0,08610944;45,27902;9,063002;8,142994;1006,232
7,018663406;-0,03391751;2,528908;4,965893;-0,8718435;0,4967305;-0,1871049;45,27902;9,063002;8,142994;1006,227
7,038918495;2,689331;1,044748;0,07388572;-0,8986577;0,4705275;-0,2357367;45,27902;9,063002;8,142994;1006,227
7,059174538;3,741496;-0,2019466;-0,5987653;-0,9344919;0,2760079;-0,1985568;45,27883;8,694849;8,145669;1006,226
7,079430103;3,060683;-0,261313;2,58104;-0,9439163;0,1903663;-0,1799518;45,27883;8,694849;8,145669;1006,226
7,099686146;-0,03391751;0,332351;7,044996;-0,9279758;0,2325186;-0,14552;45,27883;8,694849;8,145669;1006,224
7,140193462;-1,95257;1,34158;8,206848;-0,8816423;0,418796;-0,1983085;45,6461;8,322474;8,140491;1006,224
7,1579175;-0,9004058;0,2729846;5,760844;-0,8798511;0,4531451;-0,2086205;45,64628;8,690626;8,137816;1006,224
7,178173542;1,018247;-0,854977;2,88679;-0,8789272;0,4226494;-0,2142074;45,64628;8,690626;8,137816;1006,224
7,198428631;1,513383;-1,62674;1,602638;-0,8964623;0,3520229;-0,1828497;45,64628;8,690626;8,137816;1006,224
7,218684673;1,203923;-1,745473;2,51989;-0,9316661;0,3099272;-0,1645425;45,27864;8,326696;8,148343;1006,22
7,238940716;0,3993267;-0,7362441;4,660142;-0,9292881;0,2901272;-0,1305267;45,27864;8,326696;8,148343;1006,22
7,259196281;0,9563549;0,5698166;6,555795;-0,9582138;0,3139007;-0,0721695;45,95268;9,055262;8,128599;1006,219
7,279451847;0,5231107;1,935244;7,962248;-0,9348109;0,3380702;-0,1030449;45,95268;9,055262;8,128599;1006,219
7,299707413;1,142031;2,053977;8,512598;-0,882241;0,3438137;-0,1724711;45,95268;9,055262;8,128599;1006,223
7,319963455;0,08986653;1,875877;8,512598;-0,8791062;0,3969327;-0,2693822;45,65573;7,955936;8,522774;1006,223
7,340215683;-1,95257;0,8072822;7,839948;-0,8687527;0,3630246;-0,2982343;45,65573;7,955936;8,522774;1006,223
7,357939243;-3,561763;-0,7362441;7,656497;-0,8713327;0,3829001;-0,2700732;45,65539;7,28099;8,527678;1006,223
7,378194809;-2,757167;-2,27977;7,411897;-0,9000645;0,3815252;-0,1974862;45,65539;7,28099;8,527678;1006,225
7,398450852;-2,757167;-2,695335;6,861546;-0,9027134;0,4125732;-0,1350037;45,65539;7,28099;8,527678;1006,225
7,418706417;-1,271758;-2,220404;6,800396;-0,9054441;0,3448315;-0,1240194;45,65539;7,28099;8,527678;1006,225
7,43896246;-0,7147297;-1,508007;7,717647;-0,9096453;0,379694;-0,108237;45,65539;7,28099;8,527678;1006,225
7,459218025;-2,200138;-0,9143433;7,656497;-0,9067624;0,4265915;-0,1473654;45,64538;6,911223;8,150743;1006,225
7,479473591;-2,447706;-0,6175113;5,883144;-0,8715096;0,4710642;-0,2008354;45,64538;6,911223;8,150743;1006,225
7,499729633;0,2755426;-1,62674;2,458739;-0,8568568;0,5538403;-0,1896396;45,64538;6,911223;8,150743;1006,229
7,519985676;5,72204;-3,229633;-3,53397;-0,8590811;0,6017745;-0,1703863;45,65539;7,28099;8,527678;1006,229
7,54023695;9,621238;-3,76393;-8,609427;-0,8779185;0,5016392;-0,1281961;45,65539;7,28099;8,527678;1006,227
7,557960987;10,11637;-2,992167;-9,587829;-0,9189234;0,35355;-0,1136766;45,26609;6,177257;7,721067;1006,227
7,578216553;6,588529;-0,6768777;-6,774925;-0,9874775;0,2887103;-0,08317254;45,26609;6,177257;7,721067;1006,226
7,598472595;3,927172;3,775602;-1,516017;-0,9998652;0,242409;0,05149171;45,26609;6,177257;7,721067;1006,226
7,618728638;5,72204;8,346815;1,113437;-0,9883015;0,3702731;0,1296392;45,64538;6,911223;8,150743;1006,224
7,638983727;9,249886;11,0183;2,397589;-1,06609;0,4276408;-0,02951488;45,64538;6,911223;8,150743;1006,224
7,659239769;9,002317;11,61197;7,839948;-1,036425;0,1994101;-0,2752847;45,26665;7,281714;7,713044;1006,219
7,679495812;4,669876;6,328357;52,29607;-0,9346137;-0,04101818;-0,2264813;45,26665;7,281714;7,713044;1006,219
7,699751854;2,441763;10,54337;80,73086;-0,7741147;0,1546987;-0,5131841;45,26665;7,281714;7,713044;1006,217
7,720006943;0,5850027;10,484;93,69468;-0,5984282;0,2227003;-0,3650191;45,9616;7,277472;8,521134;1006,217
7,740258694;-0,5290537;1,222847;107,5758;-0,3306631;0,3555236;-0,269778;45,9616;7,277472;8,521134;1006,216
7,757982731;-2,323922;-6,732251;116,0145;-0,2522591;0,4121526;-0,2898572;45,65392;4,397129;8,548627;1006,216
7,778238774;-5,789876;-15,22165;117,9713;-0,3052366;0,3942215;-0,2933141;45,65392;4,397129;8,548627;1006,218
7,798494816;-14,33097;-22,22688;107,7592;-0,5068113;0,4996074;-0,3254123;45,65392;4,397129;8,548627;1006,218
7,818749905;-10,92691;-9,166272;-7,814476;-0,6542773;-0,1795885;-1,64287;44,56104;0,4847176;9,043588;1006,213
7,839005947;-8,203665;-21,51448;6,127745;-0,8793257;0,5539623;-0,08192154;44,56104;0,4847176;9,043588;1006,213
7,85926199;-4,490143;-10,47233;4,721292;-0,9194455;0,8674893;0,2659428;44,53757;-3,813893;8,252305;1006,21
7,879518032;-4,675819;-4,59506;9,91905;-0,9727123;0,3857236;0,09491201;44,53757;-3,813893;8,252305;1006,21
7,899773121;-2,447706;0,2136182;11,2032;-0,7826911;0,5484744;0,150761;44,53757;-3,813893;8,252305;1006,208
7,920029163;-3,561763;8,465548;13,34346;-0,7199271;0,5821975;0,003882602;44,89318;-4,556303;7,806926;1006,208
7,940280914;-5,356631;11,67133;12,4262;-0,7309567;0,6714598;-0,2149723;44,89318;-4,556303;7,806926;1006,206
7,958004951;-6,037444;9,712242;8,818349;-0,7051226;0,7743781;-0,3589069;44,15828;-4,547859;7,822629;1006,206
7,978260994;-1,581218;2,469542;1,847239;-0,691411;0,8047904;-0,426735;44,15828;-4,547859;7,822629;1006,21
7,998516083;3,308252;-4,59506;-3,59512;-0,7332615;0,6872998;-0,3218019;44,15828;-4,547859;7,822629;1006,21
8,018772125;3,927172;-6,791617;-4,512372;-0,7856256;0,5615944;-0,2033367;43,79049;-5,218584;7,835383;1006,207
8,039028168;2,132303;-4,891892;-2,005217;-0,810204;0,5210441;-0,1113867;43,79049;-5,218584;7,835383;1006,207
8,059283733;0,02797451;-1,329908;0,3184861;-0,791855;0,552595;-0,03996455;43,80195;-5,216701;8,27826;1006,205
8,079539299;-0,4052696;1,816511;1,541488;-0,7746404;0,6015057;-0,01994427;43,80195;-5,216701;8,27826;1006,205
8,099795342;1,884735;2,528908;0,6242366;-0,7748417;0,6537093;-0,07248721;44,14827;-4,917626;7,445695;1006,202
8,120050907;3,432036;2,588274;-0,5376152;-0,7595995;0,6652061;-0,1747221;44,14827;-4,917626;7,445695;1006,202
8,13777113;3,55582;2,053977;-2,616718;-0,7366394;0,6617445;-0,2429541;44,14827;-4,917626;7,445695;1006,202
8,158026695;3,060683;2,707007;-3,47282;-0,7268031;0,6017929;-0,1973307;43,80211;-4,909907;8,276032;1006,203
8,178282261;3,184468;0,3917174;-4,818122;-0,7447895;0,602705;-0,2376174;43,80211;-4,909907;8,276032;1006,203
8,198538303;2,441763;-1,389274;-4,512372;-0,7821022;0,5832923;-0,2706537;43,80211;-4,909907;8,276032;1006,203
8,218793869;2,256087;-2,576602;-3,96202;-0,7838972;0,5209188;-0,2230011;43,79049;-5,218584;7,835383;1006,203
8,239049912;0,3993267;-1,923572;-2,310968;-0,767222;0,5756795;-0,1677386;43,79049;-5,218584;7,835383;1006,204
